file,external_id,category,source,label,location,province,precision,match,old_lat,old_lon,new_lat,new_lon,changed
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83969-BOVINO,parasites,IZS_BENV,Echinococcus spp.,ARBOREA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.773846,8.581753,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84847-CAPRA,parasites,IZS_BENV,Echinococcus spp.,PALMAS ARBOREA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.876646,8.643127,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84188-OVINO,parasites,IZS_BENV,Echinococcus spp.,NARBOLIA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.047650,8.575169,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84193-OVINO,parasites,IZS_BENV,Echinococcus spp.,CABRAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.930314,8.532054,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84075-CAPRA,parasites,IZS_BENV,Echinococcus spp.,ORISTANO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.026568,8.679642,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84140-OVINO,parasites,IZS_BENV,Echinococcus spp.,POMPU,Oristano,provinciale,municipality_region,39.90380,8.59260,39.724544,8.795432,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84141-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENIS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.824147,8.940033,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84172-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84846-OVINO,parasites,IZS_BENV,Echinococcus spp.,SANTA GIUSTA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.878178,8.609973,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84849-OVINO,parasites,IZS_BENV,Echinococcus spp.,NURECI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.823348,8.973834,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83847-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN VERO MILIS,Oristano,provinciale,municipality_region,39.90380,8.59260,40.014548,8.598224,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83604-OVINO,parasites,IZS_BENV,Echinococcus spp.,ZEDDIANI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.989947,8.595324,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84210-OVINO,parasites,IZS_BENV,Echinococcus spp.,CURCURIS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.746145,8.830632,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84224-OVINO,parasites,IZS_BENV,Echinococcus spp.,TRAMATZA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.003748,8.649537,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84234-OVINO,parasites,IZS_BENV,Echinococcus spp.,SANTA GIUSTA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.878178,8.609973,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84675-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84678-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84821-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAMANNA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.920748,8.761028,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83846-OVINO,parasites,IZS_BENV,Echinococcus spp.,CABRAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.930314,8.532054,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83848-OVINO,parasites,IZS_BENV,Echinococcus spp.,CABRAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.930314,8.532054,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84139-OVINO,parasites,IZS_BENV,Echinococcus spp.,BIDONI\',Oristano,provinciale,municipality_region,39.90380,8.59260,40.113053,8.936429,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84166-OVINO,parasites,IZS_BENV,Echinococcus spp.,ARBOREA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.773846,8.581753,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84176-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAMANNA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.920748,8.761028,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83854-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84179-OVINO,parasites,IZS_BENV,Echinococcus spp.,ASUNI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.872448,8.946433,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84217-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.684710,8.777088,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84237-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84124-BOVINO,parasites,IZS_BENV,Echinococcus spp.,ABBASANTA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.126752,8.818027,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83883-OVINO,parasites,IZS_BENV,Echinococcus spp.,TRAMATZA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.003748,8.649537,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84485-OVINO,parasites,IZS_BENV,Echinococcus spp.,VILLAURBANA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.885647,8.777429,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84233-OVINO,parasites,IZS_BENV,Echinococcus spp.,ORISTANO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.026568,8.679642,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84238-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83859-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83864-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAMAGGIORE,Oristano,provinciale,municipality_region,39.90380,8.59260,39.950147,8.636025,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83849-OVINO,parasites,IZS_BENV,Echinococcus spp.,CABRAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.930314,8.532054,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83851-OVINO,parasites,IZS_BENV,Echinococcus spp.,BUSACHI,Oristano,provinciale,municipality_region,39.90380,8.59260,40.032651,8.896729,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84229-OVINO,parasites,IZS_BENV,Echinococcus spp.,AIDOMAGGIORE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.170753,8.856527,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84676-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84708-OVINO,parasites,IZS_BENV,Echinococcus spp.,URAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.700643,8.700030,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84076-OVINO,parasites,IZS_BENV,Echinococcus spp.,SANTA GIUSTA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.878178,8.609973,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83861-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENEGHE,Oristano,provinciale,municipality_region,39.90380,8.59260,40.082249,8.615723,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83603-BOVINO,parasites,IZS_BENV,Echinococcus spp.,ANGUILLARA SABAZIA,Roma,provinciale,municipality_region,41.90280,12.49640,42.083709,12.282982,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84699-OVINO,parasites,IZS_BENV,Echinococcus spp.,ALES,Oristano,provinciale,municipality_region,39.90380,8.59260,39.768245,8.815632,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84703-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN NICOLO\' D\'ARCIDANO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.683392,8.646875,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84168-OVINO,parasites,IZS_BENV,Echinococcus spp.,ALLAI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.957173,8.863076,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84177-OVINO,parasites,IZS_BENV,Echinococcus spp.,LACONI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.852649,9.050435,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83855-OVINO,parasites,IZS_BENV,Echinococcus spp.,SEDILO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.173151,8.919122,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84204-OVINO,parasites,IZS_BENV,Echinococcus spp.,ALES,Oristano,provinciale,municipality_region,39.90380,8.59260,39.768245,8.815632,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84206-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84328-BOVINO,parasites,IZS_BENV,Echinococcus spp.,ROSELLO,Chieti,provinciale,municipality_region,42.34790,14.16380,41.900832,14.349818,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84700-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84167-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAMUGHEO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.946150,8.940532,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85360-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN VERO MILIS,Oristano,provinciale,municipality_region,39.90380,8.59260,40.014548,8.598224,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83626-OVINO,parasites,IZS_BENV,Echinococcus spp.,PALMAS ARBOREA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.876646,8.643127,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84503-OVINO,parasites,IZS_BENV,Echinococcus spp.,VILLAURBANA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.885647,8.777429,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84505-OVINO,parasites,IZS_BENV,Echinococcus spp.,VILLAURBANA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.885647,8.777429,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84507-OVINO,parasites,IZS_BENV,Echinococcus spp.,VILLAURBANA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.885647,8.777429,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84180-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENIS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.824147,8.940033,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84711-OVINO,parasites,IZS_BENV,Echinococcus spp.,URAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.700643,8.700030,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84169-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAMUGHEO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.946150,8.940532,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84174-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83863-OVINO,parasites,IZS_BENV,Echinococcus spp.,FORDONGIANUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.994549,8.809828,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83980-OVINO,parasites,IZS_BENV,Echinococcus spp.,ALLAI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.957173,8.863076,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84820-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83852-OVINO,parasites,IZS_BENV,Echinococcus spp.,BUSACHI,Oristano,provinciale,municipality_region,39.90380,8.59260,40.032651,8.896729,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84506-OVINO,parasites,IZS_BENV,Echinococcus spp.,OLLASTRA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.950948,8.734227,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84219-OVINO,parasites,IZS_BENV,Echinococcus spp.,POMPU,Oristano,provinciale,municipality_region,39.90380,8.59260,39.724544,8.795432,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84123-BOVINO,parasites,IZS_BENV,Echinococcus spp.,FORDONGIANUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.994549,8.809828,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84137-OVINO,parasites,IZS_BENV,Echinococcus spp.,SOLARUSSA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.955747,8.671526,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84145-OVINO,parasites,IZS_BENV,Echinococcus spp.,SCANO DI MONTIFERRO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.216330,8.584092,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83718-SCIACALLO,parasites,IZS_BENV,Echinococcus spp.,TORVISCOSA,Udine,provinciale,municipality_region,46.07110,13.23460,45.822216,13.276933,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83829-OVINO,parasites,IZS_BENV,Echinococcus spp.,BARATILI SAN PIETRO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.992831,8.555784,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83624-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAMANNA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.920748,8.761028,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83625-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAMANNA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.920748,8.761028,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84190-OVINO,parasites,IZS_BENV,Echinococcus spp.,SAN VERO MILIS,Oristano,provinciale,municipality_region,39.90380,8.59260,40.014548,8.598224,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84223-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.684710,8.777088,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83775-BOVINO,parasites,IZS_BENV,Echinococcus spp.,SANTU LUSSURGIU,Oristano,provinciale,municipality_region,39.90380,8.59260,40.141686,8.651038,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83853-OVINO,parasites,IZS_BENV,Echinococcus spp.,BUSACHI,Oristano,provinciale,municipality_region,39.90380,8.59260,40.032651,8.896729,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83584-OVINO,parasites,IZS_BENV,Echinococcus spp.,ORISTANO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.026568,8.679642,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84655-BOVINO,parasites,IZS_BENV,Echinococcus spp.,CERVETERI,Roma,provinciale,municipality_region,41.90280,12.49640,41.998360,12.098851,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84074-OVINO,parasites,IZS_BENV,Echinococcus spp.,PALMAS ARBOREA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.876646,8.643127,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84117-BOVINO,parasites,IZS_BENV,Echinococcus spp.,SCANO DI MONTIFERRO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.216330,8.584092,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84146-OVINO,parasites,IZS_BENV,Echinococcus spp.,NEONELI,Oristano,provinciale,municipality_region,39.90380,8.59260,40.064752,8.946730,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84175-OVINO,parasites,IZS_BENV,Echinococcus spp.,SENIS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.824147,8.940033,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83519-BOVINO,parasites,IZS_BENV,Echinococcus spp.,ARBOREA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.773846,8.581753,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84205-OVINO,parasites,IZS_BENV,Echinococcus spp.,USELLUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.809646,8.850732,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84232-OVINO,parasites,IZS_BENV,Echinococcus spp.,PALMAS ARBOREA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.876646,8.643127,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84211-OVINO,parasites,IZS_BENV,Echinococcus spp.,ALES,Oristano,provinciale,municipality_region,39.90380,8.59260,39.768245,8.815632,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84218-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORO,Oristano,provinciale,municipality_region,39.90380,8.59260,39.684710,8.777088,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84302-BOVINO,parasites,IZS_BENV,Echinococcus spp.,BRACCIANO,Roma,provinciale,municipality_region,41.90280,12.49640,42.101095,12.173857,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83300-BOVINO,parasites,IZS_BENV,Echinococcus spp.,MARRUBIU,Oristano,provinciale,municipality_region,39.90380,8.59260,39.752143,8.637228,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84178-OVINO,parasites,IZS_BENV,Echinococcus spp.,OLLASTRA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.950948,8.734227,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83888-OVINO,parasites,IZS_BENV,Echinococcus spp.,SCANO DI MONTIFERRO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.216330,8.584092,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84144-OVINO,parasites,IZS_BENV,Echinococcus spp.,FORDONGIANUS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.994549,8.809828,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83857-OVINO,parasites,IZS_BENV,Echinococcus spp.,SEDILO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.173151,8.919122,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-83887-OVINO,parasites,IZS_BENV,Echinococcus spp.,TRESNURAGHES,Oristano,provinciale,municipality_region,39.90380,8.59260,40.252104,8.519960,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84822-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAPICCIA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.927948,8.762128,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84824-OVINO,parasites,IZS_BENV,Echinococcus spp.,SIAMANNA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.920748,8.761028,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84191-OVINO,parasites,IZS_BENV,Echinococcus spp.,NARBOLIA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.047650,8.575169,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84203-OVINO,parasites,IZS_BENV,Echinococcus spp.,PAU,Oristano,provinciale,municipality_region,39.90380,8.59260,39.791546,8.802331,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84225-OVINO,parasites,IZS_BENV,Echinococcus spp.,MILIS,Oristano,provinciale,municipality_region,39.90380,8.59260,40.050449,8.637024,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84664-OVINO,parasites,IZS_BENV,Echinococcus spp.,SCANO DI MONTIFERRO,Oristano,provinciale,municipality_region,39.90380,8.59260,40.216330,8.584092,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85422-OVINO,parasites,IZS_BENV,Echinococcus spp.,LACONI,Oristano,provinciale,municipality_region,39.90380,8.59260,39.852649,9.050435,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84670-OVINO,parasites,IZS_BENV,Echinococcus spp.,MONTRESTA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.373654,8.499617,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84690-OVINO,parasites,IZS_BENV,Echinococcus spp.,TRAMATZA,Oristano,provinciale,municipality_region,39.90380,8.59260,40.003748,8.649537,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84701-OVINO,parasites,IZS_BENV,Echinococcus spp.,PAU,Oristano,provinciale,municipality_region,39.90380,8.59260,39.791546,8.802331,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85349-OVINO,parasites,IZS_BENV,Echinococcus spp.,URAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.700643,8.700030,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85381-OVINO,parasites,IZS_BENV,Echinococcus spp.,TRESNURAGHES,Oristano,provinciale,municipality_region,39.90380,8.59260,40.252104,8.519960,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85426-OVINO,parasites,IZS_BENV,Echinococcus spp.,MOGORELLA,Oristano,provinciale,municipality_region,39.90380,8.59260,39.864598,8.857931,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85430-OVINO,parasites,IZS_BENV,Echinococcus spp.,RUINAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.907148,8.897631,true
territorial_layers.csv,BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85431-OVINO,parasites,IZS_BENV,Echinococcus spp.,RUINAS,Oristano,provinciale,municipality_region,39.90380,8.59260,39.907148,8.897631,true
