external_id,source,disease,category,data_type,evidence_count,period_start,period_end,country,region,province,location,lat,lon,radius_km,url_source,notes
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85423-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-05-05,2026-05-05,Italy,Sardegna,,LACONI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 85423; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-05-05; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85437-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-05-06,2026-05-06,Italy,Sardegna,,PAULILATINO,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 85437; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-05-06; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85342-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-05-15,2026-05-15,Italy,Sardegna,,CUGLIERI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 85342; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-05-15; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85347-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-05-12,2026-05-12,Italy,Sardegna,,CURCURIS,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 85347; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-05-12; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85427-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-05-15,2026-05-15,Italy,Sardegna,,LACONI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 85427; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-05-15; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-85323-BOVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-05-12,2026-05-12,Italy,Sardegna,,SAMUGHEO,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 85323; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-05-12; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84694-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-24,2026-04-24,Italy,Sardegna,,ASUNI,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84694; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-04-24; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-IDATIDOSI-ECHINOCOCCOSI-84705-OVINO,IZS_BENV,Echinococcus spp.,parasites,official_event_context,1,2026-04-24,2026-04-24,Italy,Sardegna,,SAN NICOLO\' D\'ARCIDANO,39.90380,8.59260,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Idatidosi Echinococcosi; original BENV ID 84705; tipo focolaio: RISCONTRO ANATOMO-PATOLOGICO; stato sanitario: C; provincia: OR; data sospetto: 2026-04-24; data estinzione: not available; sierotipo: nan; geocoding level: province; municipality centroid unavailable; coordinates set to province capital for map display.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85169-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-06-16,2026-06-16,Italy,Toscana,,Grosseto,42.76350,11.11240,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85169; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: E; provincia: GR; data sospetto: 2026-06-16; data estinzione: 2026-06-16; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85202-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-06-19,2026-06-19,Italy,Toscana,,Grosseto,42.76350,11.11240,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85202; tipo focolaio: POSITIVITA' DIAGNOSTICA; stato sanitario: E; provincia: GR; data sospetto: 2026-06-19; data estinzione: 2026-06-19; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85171-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-06-16,2026-06-16,Italy,Toscana,,Campagnatico,42.88260,11.27310,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85171; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: E; provincia: GR; data sospetto: 2026-06-16; data estinzione: 2026-06-16; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85115-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-06-16,2026-06-16,Italy,Toscana,,Grosseto,42.76350,11.11240,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85115; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: E; provincia: GR; data sospetto: 2026-06-16; data estinzione: 2026-06-16; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85197-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-06-19,2026-06-19,Italy,Toscana,,Grosseto,42.76350,11.11240,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85197; tipo focolaio: POSITIVITA' DIAGNOSTICA; stato sanitario: E; provincia: GR; data sospetto: 2026-06-19; data estinzione: 2026-06-19; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85203-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-06-19,2026-06-19,Italy,Toscana,,Grosseto,42.76350,11.11240,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85203; tipo focolaio: POSITIVITA' DIAGNOSTICA; stato sanitario: E; provincia: GR; data sospetto: 2026-06-19; data estinzione: 2026-06-19; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-84096-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-03-27,2026-03-27,Italy,Veneto,,Battaglia Terme,45.28950,11.78430,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 84096; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: C; provincia: PD; data sospetto: 2026-03-20; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-84882-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-04-17,2026-04-17,Italy,Veneto,,Malo,45.65970,11.40490,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 84882; tipo focolaio: POSITIVITA' DIAGNOSTICA; stato sanitario: C; provincia: VI; data sospetto: 2026-04-15; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-83740-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-02-14,2026-02-14,Italy,Veneto,,Valdobbiadene,45.89930,11.99510,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 83740; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: C; provincia: TV; data sospetto: 2026-02-14; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85011-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-05-15,2026-05-15,Italy,Lombardia,,Brescia,45.54160,10.21180,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85011; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: C; provincia: BS; data sospetto: 2026-05-14; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-84095-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-03-18,2026-03-18,Italy,Veneto,,Cinto Euganeo,45.27550,11.66310,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 84095; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: C; provincia: PD; data sospetto: 2026-03-18; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-84886-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-05-25,2026-05-25,Italy,Veneto,,Malo,45.65970,11.40490,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 84886; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: C; provincia: VI; data sospetto: 2026-05-14; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85485-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-07-03,2026-07-03,Italy,Toscana,,Grosseto,42.76350,11.11240,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85485; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: C; provincia: GR; data sospetto: 2026-06-30; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-85013-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-05-29,2026-05-29,Italy,Lombardia,,Pezzaze,45.77700,10.23690,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 85013; tipo focolaio: FOCOLAIO CLINICO; stato sanitario: C; provincia: BS; data sospetto: 2026-05-29; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
BENV-PARASITE-BENV-2026-LEISHMANIOSI-84885-CANE,IZS_BENV,Leishmania infantum,parasites,official_event_context,1,2026-05-20,2026-05-20,Italy,Veneto,,Monte di Malo,45.66150,11.36150,10,https://www.izs.it/BENV_NEW/datiemappe.html,"Official BENV/IZS table export; disease filter: Leishmaniosi; original BENV ID 84885; tipo focolaio: POSITIVITA' DIAGNOSTICA; stato sanitario: C; provincia: VI; data sospetto: 2026-04-01; data estinzione: not available; sierotipo: nan; geocoding level: municipality; coordinates approximated at municipality centroid.; derived from official BENV/IZS parasitic disease event; territorial context layer, not standalone prevalence estimate"
