file,external_id,location,region,province,match,old_lat,old_lon,new_lat,new_lon,changed
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83206-BOVINO,PATTI,Sicilia,Messina,municipality_region,38.138901,14.964816,38.138901,14.964816,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83267-BOVINO,PATERNO\',Sicilia,Catania,municipality_region,37.567070,14.905352,37.567070,14.905352,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83674-BOVINO,AUGUSTA,Sicilia,Siracusa,municipality_region,37.236936,15.219658,37.236936,15.219658,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-84039-BOVINO,MESSINA,Sicilia,Messina,municipality_region,38.193757,15.554208,38.193757,15.554208,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83548-CAPRA,RODI\' MILICI,Sicilia,Messina,municipality_region,38.068965,15.174781,38.068965,15.174781,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-84512-CAPRA,FONDACHELLI-FANTINA,Sicilia,Messina,municipality_region,38.000627,15.182419,38.000627,15.182419,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83489-BOVINO,AGIRA,Sicilia,Enna,municipality_region,37.656151,14.521575,37.656151,14.521575,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83675-BOVINO,GANGI,Sicilia,Palermo,municipality_region,37.795627,14.206720,37.795627,14.206720,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-84038-BUFALO,APRICENA,Puglia,Foggia,municipality_region,41.783938,15.443744,41.783938,15.443744,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-84992-BUFALO,CANCELLO ED ARNONE,Campania,Caserta,municipality_region,41.074112,14.027423,41.074112,14.027423,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83676-BOVINO,BUCCHERI,Sicilia,Siracusa,municipality_region,37.126491,14.850380,37.126491,14.850380,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-85498-BOVINO,CENTURIPE,Sicilia,Enna,municipality_region,37.622952,14.739079,37.622952,14.739079,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-84268-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,municipality_region,41.838446,15.565338,41.838446,15.565338,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-84688-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,municipality_region,41.838446,15.565338,41.838446,15.565338,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83085-BOVINO,AGIRA,Sicilia,Enna,municipality_region,37.656151,14.521575,37.656151,14.521575,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-84512-OVINO,FONDACHELLI-FANTINA,Sicilia,Messina,municipality_region,38.000627,15.182419,38.000627,15.182419,false
izs_benv_events.csv,BENV-2026-BRUCELLOSI-83870-BOVINO,APRICENA,Puglia,Foggia,municipality_region,41.783938,15.443744,41.783938,15.443744,false
izs_benv_events.csv,BENV-2026-CARBONCHIO-EMATICO-85449-OVINO,SAN GREGORIO MAGNO,Campania,Salerno,municipality_region,40.656523,15.403609,40.656523,15.403609,false
izs_benv_events.csv,BENV-2026-CARBONCHIO-EMATICO-85449-CAPRA,SAN GREGORIO MAGNO,Campania,Salerno,municipality_region,40.656523,15.403609,40.656523,15.403609,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84487-BOVINO,SAN VITO,Sardegna,Sud Sardegna,municipality_region,39.443245,9.540751,39.443245,9.540751,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84419-BOVINO,SAN VITO,Sardegna,Sud Sardegna,municipality_region,39.443245,9.540751,39.443245,9.540751,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84213-BOVINO,MURAVERA,Sardegna,Sud Sardegna,municipality_region,39.420945,9.573551,39.420945,9.573551,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84417-BOVINO,SAN VITO,Sardegna,Sud Sardegna,municipality_region,39.443245,9.540751,39.443245,9.540751,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84247-BOVINO,VILLAPUTZU,Sardegna,Sud Sardegna,municipality_region,39.441045,9.573951,39.441045,9.573951,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-85538-BOVINO,SAMUGHEO,Sardegna,Oristano,municipality_region,39.946150,8.940532,39.946150,8.940532,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84397-BOVINO,BALLAO,Sardegna,Sud Sardegna,municipality_region,39.549746,9.361545,39.549746,9.361545,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84671-BOVINO,SAN VITO,Sardegna,Sud Sardegna,municipality_region,39.443245,9.540751,39.443245,9.540751,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84600-BOVINO,MURAVERA,Sardegna,Sud Sardegna,municipality_region,39.420945,9.573551,39.420945,9.573551,false
izs_benv_events.csv,BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84901-BOVINO,ESCALAPLANO,Sardegna,Sud Sardegna,municipality_region,39.626647,9.357144,39.626647,9.357144,false
izs_benv_events.csv,BENV-2026-FEBBREQ-85173-BOVINO,LENO,Lombardia,Brescia,municipality_region,45.367012,10.218452,45.367012,10.218452,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83252-BUFALO,EBOLI,Campania,Salerno,municipality_region,40.617515,15.056944,40.617515,15.056944,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83357-OVINO,L\'AQUILA,Abruzzo,L'Aquila,municipality_region,42.136885,13.610341,42.136885,13.610341,false
izs_benv_events.csv,BENV-2026-FEBBREQ-82831-CAPRA,TEGGIANO,Campania,Salerno,municipality_region,40.379209,15.540465,40.379209,15.540465,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83940-BOVINO,ORGOSOLO,Sardegna,Nuoro,municipality_region,40.204758,9.354936,40.204758,9.354936,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83673-BOVINO,GRAVINA IN PUGLIA,Puglia,Bari,municipality_region,40.819725,16.422779,40.819725,16.422779,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83423-OVINO,SANT\'OMERO,Abruzzo,Teramo,municipality_region,42.786672,13.801764,42.786672,13.801764,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83265-BOVINO,ROMA,Lazio,Roma,municipality_region,41.893320,12.482932,41.893320,12.482932,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83423-CAPRA,SANT\'OMERO,Abruzzo,Teramo,municipality_region,42.786672,13.801764,42.786672,13.801764,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83554-CAPRA,CASTELLEONE,Lombardia,Cremona,municipality_region,45.293813,9.764302,45.293813,9.764302,false
izs_benv_events.csv,BENV-2026-FEBBREQ-84349-BUFALO,SICIGNANO DEGLI ALBURNI,Campania,Salerno,municipality_region,40.581042,15.300396,40.581042,15.300396,false
izs_benv_events.csv,BENV-2026-FEBBREQ-83158-CAPRA,SAN GREGORIO MAGNO,Campania,Salerno,municipality_region,40.656523,15.403609,40.656523,15.403609,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84824-OVINO,SIAMANNA,Sardegna,Oristano,municipality_region,39.920748,8.761028,39.920748,8.761028,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85339-OVINO,USELLUS,Sardegna,Oristano,municipality_region,39.809646,8.850732,39.809646,8.850732,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85342-OVINO,CUGLIERI,Sardegna,Oristano,municipality_region,40.188472,8.567405,40.188472,8.567405,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85350-OVINO,URAS,Sardegna,Oristano,municipality_region,39.700643,8.700030,39.700643,8.700030,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85437-OVINO,PAULILATINO,Sardegna,Oristano,municipality_region,40.084032,8.763937,40.084032,8.763937,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85438-OVINO,PAULILATINO,Sardegna,Oristano,municipality_region,40.084032,8.763937,40.084032,8.763937,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85490-OVINO,VILLA SANT\'ANTONIO,Sardegna,Oristano,municipality_region,39.859148,8.901532,39.859148,8.901532,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84664-OVINO,SCANO DI MONTIFERRO,Sardegna,Oristano,municipality_region,40.216330,8.584092,40.216330,8.584092,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83857-OVINO,SEDILO,Sardegna,Oristano,municipality_region,40.173151,8.919122,40.173151,8.919122,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83887-OVINO,TRESNURAGHES,Sardegna,Oristano,municipality_region,40.252104,8.519960,40.252104,8.519960,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84822-OVINO,SIAPICCIA,Sardegna,Oristano,municipality_region,39.927948,8.762128,39.927948,8.762128,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85409-OVINO,SIAPICCIA,Sardegna,Oristano,municipality_region,39.927948,8.762128,39.927948,8.762128,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85411-OVINO,SIAPICCIA,Sardegna,Oristano,municipality_region,39.927948,8.762128,39.927948,8.762128,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85422-OVINO,LACONI,Sardegna,Oristano,municipality_region,39.852649,9.050435,39.852649,9.050435,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84144-OVINO,FORDONGIANUS,Sardegna,Oristano,municipality_region,39.994549,8.809828,39.994549,8.809828,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84851-OVINO,NURECI,Sardegna,Oristano,municipality_region,39.823348,8.973834,39.823348,8.973834,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85354-OVINO,ALES,Sardegna,Oristano,municipality_region,39.768245,8.815632,39.768245,8.815632,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85372-OVINO,CABRAS,Sardegna,Oristano,municipality_region,39.930314,8.532054,39.930314,8.532054,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85431-OVINO,RUINAS,Sardegna,Oristano,municipality_region,39.907148,8.897631,39.907148,8.897631,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-82809-BOVINO,BRACCIANO,Lazio,Roma,municipality_region,42.101095,12.173857,42.101095,12.173857,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85153-OVINO,SIRIS,Sardegna,Oristano,municipality_region,39.712644,8.774832,39.712644,8.774832,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85186-BOVINO,OLLASTRA,Sardegna,Oristano,municipality_region,39.950948,8.734227,39.950948,8.734227,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84209-OVINO,USELLUS,Sardegna,Oristano,municipality_region,39.809646,8.850732,39.809646,8.850732,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84659-BOVINO,BRACCIANO,Lazio,Roma,municipality_region,42.101095,12.173857,42.101095,12.173857,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84677-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84679-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84692-OVINO,LACONI,Sardegna,Oristano,municipality_region,39.852649,9.050435,39.852649,9.050435,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84073-OVINO,SANTA GIUSTA,Sardegna,Oristano,municipality_region,39.878178,8.609973,39.878178,8.609973,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83886-OVINO,SAGAMA,Sardegna,Oristano,municipality_region,40.261552,8.577520,40.261552,8.577520,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83983-OVINO,ALLAI,Sardegna,Oristano,municipality_region,39.957173,8.863076,39.957173,8.863076,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85535-OVINO,BUSACHI,Sardegna,Oristano,municipality_region,40.032651,8.896729,40.032651,8.896729,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84191-OVINO,NARBOLIA,Sardegna,Oristano,municipality_region,40.047650,8.575169,40.047650,8.575169,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84203-OVINO,PAU,Sardegna,Oristano,municipality_region,39.791546,8.802331,39.791546,8.802331,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84225-OVINO,MILIS,Sardegna,Oristano,municipality_region,40.050449,8.637024,40.050449,8.637024,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84077-OVINO,ORISTANO,Sardegna,Oristano,municipality_region,40.026568,8.679642,40.026568,8.679642,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83858-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83969-BOVINO,ARBOREA,Sardegna,Oristano,municipality_region,39.773846,8.581753,39.773846,8.581753,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84847-CAPRA,PALMAS ARBOREA,Sardegna,Oristano,municipality_region,39.876646,8.643127,39.876646,8.643127,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85351-OVINO,SAN NICOLO\' D\'ARCIDANO,Sardegna,Oristano,municipality_region,39.683392,8.646875,39.683392,8.646875,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85435-OVINO,RUINAS,Sardegna,Oristano,municipality_region,39.907148,8.897631,39.907148,8.897631,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85501-OVINO,NURECI,Sardegna,Oristano,municipality_region,39.823348,8.973834,39.823348,8.973834,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84189-OVINO,SAN VERO MILIS,Sardegna,Oristano,municipality_region,40.014548,8.598224,40.014548,8.598224,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84208-OVINO,ALES,Sardegna,Oristano,municipality_region,39.768245,8.815632,39.768245,8.815632,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84075-CAPRA,ORISTANO,Sardegna,Oristano,municipality_region,40.026568,8.679642,40.026568,8.679642,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84140-OVINO,POMPU,Sardegna,Oristano,municipality_region,39.724544,8.795432,39.724544,8.795432,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84141-OVINO,SENIS,Sardegna,Oristano,municipality_region,39.824147,8.940033,39.824147,8.940033,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84172-OVINO,SIAPICCIA,Sardegna,Oristano,municipality_region,39.927948,8.762128,39.927948,8.762128,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84846-OVINO,SANTA GIUSTA,Sardegna,Oristano,municipality_region,39.878178,8.609973,39.878178,8.609973,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84849-OVINO,NURECI,Sardegna,Oristano,municipality_region,39.823348,8.973834,39.823348,8.973834,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85349-OVINO,URAS,Sardegna,Oristano,municipality_region,39.700643,8.700030,39.700643,8.700030,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85357-OVINO,USELLUS,Sardegna,Oristano,municipality_region,39.809646,8.850732,39.809646,8.850732,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83847-OVINO,SAN VERO MILIS,Sardegna,Oristano,municipality_region,40.014548,8.598224,40.014548,8.598224,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83604-OVINO,ZEDDIANI,Sardegna,Oristano,municipality_region,39.989947,8.595324,39.989947,8.595324,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85176-BOVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85189-BOVINO,ORISTANO,Sardegna,Oristano,municipality_region,40.026568,8.679642,40.026568,8.679642,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85546-OVINO,VILLAURBANA,Sardegna,Oristano,municipality_region,39.885647,8.777429,39.885647,8.777429,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84188-OVINO,NARBOLIA,Sardegna,Oristano,municipality_region,40.047650,8.575169,40.047650,8.575169,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84193-OVINO,CABRAS,Sardegna,Oristano,municipality_region,39.930314,8.532054,39.930314,8.532054,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85764-BOVINO,SAMUGHEO,Sardegna,Oristano,municipality_region,39.946150,8.940532,39.946150,8.940532,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84210-OVINO,CURCURIS,Sardegna,Oristano,municipality_region,39.746145,8.830632,39.746145,8.830632,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84224-OVINO,TRAMATZA,Sardegna,Oristano,municipality_region,40.003748,8.649537,40.003748,8.649537,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84234-OVINO,SANTA GIUSTA,Sardegna,Oristano,municipality_region,39.878178,8.609973,39.878178,8.609973,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84675-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84678-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84694-OVINO,ASUNI,Sardegna,Oristano,municipality_region,39.872448,8.946433,39.872448,8.946433,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84821-OVINO,SIAMANNA,Sardegna,Oristano,municipality_region,39.920748,8.761028,39.920748,8.761028,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84912-OVINO,SOLARUSSA,Sardegna,Oristano,municipality_region,39.955747,8.671526,39.955747,8.671526,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85355-OVINO,USELLUS,Sardegna,Oristano,municipality_region,39.809646,8.850732,39.809646,8.850732,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85410-OVINO,SIAMANNA,Sardegna,Oristano,municipality_region,39.920748,8.761028,39.920748,8.761028,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83846-OVINO,CABRAS,Sardegna,Oristano,municipality_region,39.930314,8.532054,39.930314,8.532054,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83848-OVINO,CABRAS,Sardegna,Oristano,municipality_region,39.930314,8.532054,39.930314,8.532054,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84139-OVINO,BIDONI\',Sardegna,Oristano,municipality_region,40.113053,8.936429,40.113053,8.936429,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84166-OVINO,ARBOREA,Sardegna,Oristano,municipality_region,39.773846,8.581753,39.773846,8.581753,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84176-OVINO,SIAMANNA,Sardegna,Oristano,municipality_region,39.920748,8.761028,39.920748,8.761028,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85340-OVINO,USELLUS,Sardegna,Oristano,municipality_region,39.809646,8.850732,39.809646,8.850732,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85429-OVINO,LACONI,Sardegna,Oristano,municipality_region,39.852649,9.050435,39.852649,9.050435,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85432-OVINO,RUINAS,Sardegna,Oristano,municipality_region,39.907148,8.897631,39.907148,8.897631,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83854-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85859-BOVINO,CANALE MONTERANO,Lazio,Roma,municipality_region,42.136043,12.103066,42.136043,12.103066,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84179-OVINO,ASUNI,Sardegna,Oristano,municipality_region,39.872448,8.946433,39.872448,8.946433,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84217-OVINO,MOGORO,Sardegna,Oristano,municipality_region,39.684710,8.777088,39.684710,8.777088,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84237-OVINO,SIAPICCIA,Sardegna,Oristano,municipality_region,39.927948,8.762128,39.927948,8.762128,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84690-OVINO,TRAMATZA,Sardegna,Oristano,municipality_region,40.003748,8.649537,40.003748,8.649537,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84850-OVINO,ASSOLO,Sardegna,Oristano,municipality_region,39.809947,8.918233,39.809947,8.918233,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85348-OVINO,URAS,Sardegna,Oristano,municipality_region,39.700643,8.700030,39.700643,8.700030,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85413-OVINO,OLLASTRA,Sardegna,Oristano,municipality_region,39.950948,8.734227,39.950948,8.734227,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85424-OVINO,RUINAS,Sardegna,Oristano,municipality_region,39.907148,8.897631,39.907148,8.897631,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85434-OVINO,MOGORELLA,Sardegna,Oristano,municipality_region,39.864598,8.857931,39.864598,8.857931,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84670-OVINO,MONTRESTA,Sardegna,Oristano,municipality_region,40.373654,8.499617,40.373654,8.499617,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84124-BOVINO,ABBASANTA,Sardegna,Oristano,municipality_region,40.126752,8.818027,40.126752,8.818027,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83883-OVINO,TRAMATZA,Sardegna,Oristano,municipality_region,40.003748,8.649537,40.003748,8.649537,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85295-BOVINO,MORGONGIORI,Sardegna,Oristano,municipality_region,39.746644,8.770131,39.746644,8.770131,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85322-BOVINO,SAMUGHEO,Sardegna,Oristano,municipality_region,39.946150,8.940532,39.946150,8.940532,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84485-OVINO,VILLAURBANA,Sardegna,Oristano,municipality_region,39.885647,8.777429,39.885647,8.777429,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84233-OVINO,ORISTANO,Sardegna,Oristano,municipality_region,40.026568,8.679642,40.026568,8.679642,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84238-OVINO,SIAPICCIA,Sardegna,Oristano,municipality_region,39.927948,8.762128,39.927948,8.762128,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83859-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83864-OVINO,SIAMAGGIORE,Sardegna,Oristano,municipality_region,39.950147,8.636025,39.950147,8.636025,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85353-OVINO,PAU,Sardegna,Oristano,municipality_region,39.791546,8.802331,39.791546,8.802331,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83849-OVINO,CABRAS,Sardegna,Oristano,municipality_region,39.930314,8.532054,39.930314,8.532054,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83851-OVINO,BUSACHI,Sardegna,Oristano,municipality_region,40.032651,8.896729,40.032651,8.896729,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84229-OVINO,AIDOMAGGIORE,Sardegna,Oristano,municipality_region,40.170753,8.856527,40.170753,8.856527,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84669-OVINO,MONTRESTA,Sardegna,Oristano,municipality_region,40.373654,8.499617,40.373654,8.499617,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84676-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84695-OVINO,MOGORELLA,Sardegna,Oristano,municipality_region,39.864598,8.857931,39.864598,8.857931,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84705-OVINO,SAN NICOLO\' D\'ARCIDANO,Sardegna,Oristano,municipality_region,39.683392,8.646875,39.683392,8.646875,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84708-OVINO,URAS,Sardegna,Oristano,municipality_region,39.700643,8.700030,39.700643,8.700030,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84076-OVINO,SANTA GIUSTA,Sardegna,Oristano,municipality_region,39.878178,8.609973,39.878178,8.609973,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83861-OVINO,SENEGHE,Sardegna,Oristano,municipality_region,40.082249,8.615723,40.082249,8.615723,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85423-OVINO,LACONI,Sardegna,Oristano,municipality_region,39.852649,9.050435,39.852649,9.050435,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85493-OVINO,VILLA SANT\'ANTONIO,Sardegna,Oristano,municipality_region,39.859148,8.901532,39.859148,8.901532,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83603-BOVINO,ANGUILLARA SABAZIA,Lazio,Roma,municipality_region,42.083709,12.282982,42.083709,12.282982,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84204-OVINO,ALES,Sardegna,Oristano,municipality_region,39.768245,8.815632,39.768245,8.815632,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84206-OVINO,USELLUS,Sardegna,Oristano,municipality_region,39.809646,8.850732,39.809646,8.850732,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84328-BOVINO,ROSELLO,Abruzzo,Chieti,municipality_region,41.900832,14.349818,41.900832,14.349818,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84699-OVINO,ALES,Sardegna,Oristano,municipality_region,39.768245,8.815632,39.768245,8.815632,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84703-OVINO,SAN NICOLO\' D\'ARCIDANO,Sardegna,Oristano,municipality_region,39.683392,8.646875,39.683392,8.646875,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84168-OVINO,ALLAI,Sardegna,Oristano,municipality_region,39.957173,8.863076,39.957173,8.863076,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84177-OVINO,LACONI,Sardegna,Oristano,municipality_region,39.852649,9.050435,39.852649,9.050435,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85341-OVINO,BARESSA,Sardegna,Oristano,municipality_region,39.712745,8.875334,39.712745,8.875334,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85345-OVINO,ALES,Sardegna,Oristano,municipality_region,39.768245,8.815632,39.768245,8.815632,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85425-OVINO,RUINAS,Sardegna,Oristano,municipality_region,39.907148,8.897631,39.907148,8.897631,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85492-OVINO,VILLA SANT\'ANTONIO,Sardegna,Oristano,municipality_region,39.859148,8.901532,39.859148,8.901532,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-83855-OVINO,SEDILO,Sardegna,Oristano,municipality_region,40.173151,8.919122,40.173151,8.919122,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-85294-BOVINO,MORGONGIORI,Sardegna,Oristano,municipality_region,39.746644,8.770131,39.746644,8.770131,false
izs_benv_events.csv,BENV-2026-IDATIDOSI-84700-OVINO,USELLUS,Sardegna,Oristano,municipality_region,39.809646,8.850732,39.809646,8.850732,false
